dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
TBI,single::histogram_equalization,30,0,0.8333333333333334,0.4533823502911814,5.033333333333333,1.2512216252748973,0.41155078656539507,0.22836003493670204,7.333333333333333,1.9720265943665385,1.021419334163659,0.5549546374252489,0.5,0.6191391873668903,0.07961087428928458,0.11116740157756015,0.0037714780831064236,0.003382906589901695,1.2666666666666666,0.5120763831912405,0.7283623577467125,0.04814826388049562
TBI,single::laplacian_sharpen,30,0,1.5666666666666667,1.0546194679704248,7.833333333333333,2.3955978145107935,0.9144494835409508,0.35525771152961716,3.533333333333333,1.1175369742826808,1.5831911204316056,0.7234396146397638,1.5666666666666667,0.7156970184527962,0.5345050305447157,0.2983923247511158,0.0015741083251082648,0.0010621485699335118,1.0,0.0,0.697504498853717,0.011096256523981548
TBI,single::median_filter,30,0,3.7333333333333334,1.1527744310527055,10.0,0.0,0.05140177583533888,0.04979407300866501,4.666666666666667,1.4907119849998596,0.11750679819417234,0.07534598916395964,0.43333333333333335,0.6674994798166929,0.3267213987403533,0.1212226584322453,0.5146281839814644,0.22391290197445893,3.1666666666666665,1.1279282877125754,0.6938234500499433,0.016385790480048512
TBI,single::morph_open_close,30,0,4.0,1.0954451150103321,10.0,0.0,0.038567002324299805,0.04511615636152284,4.7,1.6360521589077368,0.10602895308701447,0.0659802631288991,0.36666666666666664,0.5467073155618908,0.31511911290012323,0.1190071603894174,0.42479148674148187,0.1980765700922933,3.433333333333333,1.085766498326822,0.8583800493834617,0.0197319076656084
TBI,single::msr,30,0,2.0,1.570562531918633,6.066666666666666,2.931817790306136,0.7446522745883345,0.562284545683284,3.4,1.781385228784985,2.1224549451402206,1.679067429008947,1.8333333333333333,0.8975274678557507,0.46579052530085796,0.2742968380710444,0.02702862587827932,0.011332732686693329,1.0333333333333334,0.1795054935711501,6.847017778153433,0.6548112613287639
TBI,single::nlm_denoising,30,0,4.633333333333334,0.835995746932297,10.0,0.0,0.03493345149642576,0.054856676224742947,4.5,2.187083293643233,0.12229318900884197,0.0870938458736602,0.3333333333333333,0.4714045207910317,0.26165519281833804,0.11108580766162436,0.06553249808220822,0.038074357018511064,3.2,1.1661903789690602,1.0205418611266455,0.013777593253363616
TBI,single::ssr,30,0,2.2,1.5577761927397231,6.0,3.03315017762062,0.7207802584519563,0.57293984248153,3.2333333333333334,1.8199511592958264,2.0559879463154918,1.3824589165786847,1.9333333333333333,0.8919392106839769,0.47777092823501704,0.29411997319497124,0.027283045105879953,0.014652096778077058,1.0333333333333334,0.1795054935711501,0.8482575205665976,0.020894020682338282
TBI,single::tophat_bothat,30,0,3.6666666666666665,1.043498389499902,10.0,0.0,0.1089405449316977,0.10811560213766688,4.8,1.3266499161421599,0.2932853845594178,0.21874951088595887,0.5333333333333333,0.6699917080747261,0.23757498177891406,0.1005806338942023,0.5369870033228216,0.13686509252513762,1.9333333333333333,0.9977753031397179,0.9922060182403462,0.012644623672109756
TBI,single::unsharp_mask,30,0,1.9333333333333333,1.4360439485692011,7.366666666666666,2.2874051285730346,0.8079221507552626,0.4983134715256681,3.1333333333333333,1.359738536958076,1.884314709891884,1.0926759626661509,1.7333333333333334,0.6798692684790381,0.520758244280793,0.3145164346408655,0.16891307157265828,0.2371190542904447,1.1333333333333333,0.33993463423951903,0.7318625771699591,0.014596744710062233
WBC,conventional_clahe_unsharp,25773,0,3.827299887479145,1.0541228309534654,7.013424902029255,3.4220870787493185,0.0361074098335489,0.19775976881423785,4.0703061343266205,0.9612159523004699,1.3990857701608215,0.7261287921702079,0.9381911302525899,0.5598657650478669,0.07779416878846292,0.07869065675779997,0.028942280870384134,0.022416647903299704,1.0101656772591472,0.1092005055819688,0.0028562613285929715,0.0002444173372206873
WBC,identity,25773,0,4.695689287238583,1.233721711579683,9.397897024017382,1.7315306372782062,0.11674763704377669,0.23873149476704816,4.514297908664106,1.434426334449145,0.8211208739992065,0.6233801479244722,0.33965778139913866,0.48771966962891505,0.055889275378580135,0.056453992010686405,0.13502536155638775,0.07058292824107229,1.2385830132309006,0.5359809340807048,0.0028552608234899295,0.0007958580028385802
WBC,single::bilateral_filter,25773,0,4.210646800915687,1.3843693249013451,8.313079579404803,2.52439892916837,0.21004854722392227,0.25402001772918076,4.941721957086874,1.4914553299588746,0.8011332789835635,0.6362425642342882,0.2089783882357506,0.4148918815612243,0.055323206755191236,0.052863274682324615,0.12981541547989728,0.07225425053545435,1.4075970977379428,0.6655752664213935,0.002509377496792415,0.00010991226588708961
WBC,single::clahe_enhancement,25773,0,4.023124975749815,1.1309382653899007,8.582935630310791,2.623165745638082,0.05170958265471221,0.22184956171216655,4.07876459861095,0.9077264165518633,1.3218791362859472,0.6932742051454445,0.7204050750785705,0.5164142705924568,0.06334400125389239,0.06949928790200101,0.10021799582377966,0.06240995935567925,1.0298762270593256,0.2025135292505664,0.002619947671680207,0.0002647309372127065
WBC,single::dog_filter,25773,0,3.200675125130951,1.0109421187385923,7.047142358281923,2.4061133003753383,0.14791478400391783,0.3106612890538219,4.454778256314748,1.768424405257171,0.8330010777431824,0.842887726329658,1.178946959996896,0.7219366938581685,0.15584331950534236,0.13884419702706313,0.0413792802769208,0.02817724651288448,1.3019826950684825,0.5479622495629661,0.002367673955685238,0.00013889674520902297
WBC,single::fft_highpass_filter,25773,0,3.914096147130718,1.1092813601540563,8.07791099212354,2.9536411809511622,0.029868959446269785,0.1497330031873753,4.574671167500873,1.3797391155896883,0.9308773816704892,0.6148791936066417,0.7569161525627595,0.6286675559397585,0.08679930409618747,0.08123403431540804,0.024596810907305557,0.012522578978053655,1.06145966709347,0.2529190071646511,0.003215555084644715,0.00016907442667678493
WBC,single::gamma_correction,25773,0,4.695689287238583,1.233721711579683,9.397897024017382,1.7315306372782062,0.11674763704377669,0.23873149476704816,4.514297908664106,1.434426334449145,0.8211208739992065,0.6233801479244722,0.33965778139913866,0.48771966962891505,0.055889275378580135,0.056453992010686405,0.13502536155638775,0.07058292824107229,1.2385830132309006,0.5359809340807048,0.002402518863934808,0.00026658372772239095
WBC,single::gaussian_blur,25773,0,4.459162689636441,1.3261495363149616,8.985876692662865,2.125745346116208,0.16930522459676842,0.25368264296329596,4.684398401427851,1.4952023872243074,0.8090221847799345,0.6334907642372679,0.2811081364218368,0.4607081823871006,0.05686857027188905,0.0545380509294515,0.12873436258840204,0.06800299965557863,1.3333333333333333,0.6147898875872455,0.00237247936075077,0.00023989826606411825
WBC,single::gradient_morph,25773,0,4.895433205292361,1.1648573221335805,9.658285802972102,1.3664009969930808,0.03784504463064535,0.17036321429145904,4.5429325262872,1.266243854016088,0.7911751033378353,0.5426867667028173,0.2980250649904939,0.4710972535998071,0.04607434552916166,0.05279253972233742,0.7097875729765782,0.18585320862426186,1.1164784852364877,0.38207273526488217,0.0029202540406322104,0.00013603930826261125
WBC,single::histogram_equalization,25773,0,4.000814806192527,1.1180814088883666,8.024521786365577,3.020067019898726,0.030967927004728012,0.16899770385718818,4.531874442245761,0.9539724545997885,1.1272815725109175,0.579833306406053,0.6123462538315291,0.5308893078458728,0.05516613351316245,0.061103871340127534,0.025727569694019653,0.011561901422069837,1.0381018895743608,0.23178064054922723,0.0022745175512013955,0.00022794824352464574
WBC,single::laplacian_sharpen,25773,0,2.1222209288790594,1.3383341028018747,7.346564233888177,1.876533641339156,0.2897063040088815,0.3294823000527845,4.585418849183254,2.0317313670715773,0.8384106812600772,0.8965075492883312,1.1666860668141077,0.7606999172732117,0.1854849187924196,0.1609830551776647,0.022059699638534856,0.021271225949139248,1.5536802079695806,0.8027661271294969,0.0022744617186020817,0.00013179339711653053
WBC,single::median_filter,25773,0,4.517479532844449,1.308137597332864,9.129515384316921,1.9966766868385681,0.15830084890511834,0.25024784746961476,4.630853994490358,1.4876194006351926,0.7969334714644427,0.6235478031706473,0.29379583284832966,0.4664417628371935,0.05700303371638068,0.05470505383108638,0.12578799474312688,0.06495767358838667,1.3208008380863694,0.6093472132814212,0.002269628997050007,0.00022518215328695294
WBC,single::morph_open_close,25773,0,4.428355255499942,1.3421259477007887,9.0225041710317,2.0835099610608205,0.1730326006358541,0.2540749733982969,4.689869243006247,1.5053561926939307,0.8134787669920274,0.6341825768755848,0.28351375470453577,0.46133911531370536,0.05723883712788883,0.05443354090781107,0.12897540039239921,0.06832022105694122,1.3349241454235052,0.6181132364076359,0.003794907895835467,0.0004539020778578515
WBC,single::msr,25773,0,3.4954021650564546,1.4382180225733192,7.40235905792884,2.76641099294995,0.4247275007318479,0.4083314676398178,4.1448415007954065,1.6532338828107338,1.3765474487466767,1.0893791641234964,0.9274046482753269,0.7529910119823111,0.1996765567754224,0.15815568441299727,0.08685467892091323,0.06101193551430292,1.1762697396500212,0.42595562439501633,0.026509073814151206,0.001793614021047868
WBC,single::nlm_denoising,25773,0,4.275249291894618,1.3204482777980349,8.186745819268227,2.626212611570629,0.20780294333659086,0.2572351169044063,4.873394637799247,1.4178562982499523,0.7744025652536579,0.6225706655393672,0.1978427036045474,0.4071395607203487,0.05826846386707679,0.05400835907138766,0.13895303982306195,0.07363368741526717,1.4017770535056067,0.6589963024201279,0.030567040764501383,0.003500506119411751
WBC,single::ssr,25773,0,3.22888293951034,1.384977680753551,7.306250727505529,2.6296790983530696,0.41827246580870314,0.4302885505622191,4.092422302409498,1.6500335980755902,1.3977577925206932,1.1516066269425957,1.0299926279439724,0.754500348285902,0.2147441176844499,0.16545608154115185,0.08293032562722445,0.05371482705814994,1.1647460520699957,0.4148940260386266,0.003146283263316788,0.00015481808899660637
WBC,single::tophat_bothat,25773,0,3.8907771699064915,1.097567136634035,8.372172428510456,2.8858313237472313,0.009718511349985408,0.10144323771465141,4.55228339735382,0.823848120378789,0.8336759879866934,0.5099457248759116,0.45660187017421333,0.5360083023225365,0.04594525492734342,0.05420676604886637,0.7153269955154491,0.20374425201750004,1.0173437318123617,0.1352203247127234,0.004923830047198509,0.0004246759717516573
WBC,single::unsharp_mask,25773,0,4.693749272494471,1.2395806075278941,9.038683893997595,2.244030801669703,0.14463168595397866,0.30036412382147554,4.112559655453381,1.5510363966327232,1.1968271020883374,0.918131434973628,0.5224071702944942,0.5885095196727639,0.08368274266371462,0.08261071008929932,0.12329236271940652,0.10538546593202146,1.117797695262484,0.3689520876829281,0.002395410175219362,0.00013754395156021935
